WEEK_Monday_name,LOB_L1,LOB_L2,MARKET_LANGUAGE_L5,QUEUE_NAME_L8,AHT,Total Volume,Target_Effec Work Hours,HC,WFM_Saturation %
W15,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.8882005,59,25.59,,
W16,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.928156714285715,93,26.62,,
W17,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.478639101123596,112,26.62,,
W18,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.073163720930232,70,26.62,,
W19,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,9.4880808,25,26.62,,
W20,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,7.428454545454545,18,26.62,,
W21,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,6.737564782608697,30,26.62,,
W22,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,11.750701403508772,63,26.62,,
W23,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.563967398373983,123,26.62,,
W24,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.240323904761906,105,26.62,,
W25,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,14.815206413043478,92,26.62,,
W26,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,7.115191923076922,26,26.62,,
W27,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,16.518311311475408,61,26.62,,
W28,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,19.040691666666667,78,26.62,,
W29,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,22.212088481012657,79,26.62,,
W30,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,21.748232328767124,73,26.62,,
W31,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,13.648632648825926,68,26.62,,
W32,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,12.542316687107085,49,26.62,,
W33,ADSO,VDL,IT,Video_Diversity_Random_It_Multi,15.958200011934553,35,26.62,,
W01,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,,78499,25.59,,
W02,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,,75037,25.59,,
W03,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,,80181,25.59,,
W04,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,,77490,25.59,,
W05,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.323114361507066,62308,25.59,,
W06,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,12.954302550834045,81446,25.59,,
W07,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,12.737062560984542,77427,25.59,,
W08,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.1153792555742,80145,25.59,,
W09,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.371403309883926,88608,25.59,,
W10,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.663711432284261,76514,25.59,,
W11,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.448734637160785,71875,25.59,,
W12,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,12.902048149225935,78993,25.59,,
W13,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.083264692888891,88351,25.59,,
W14,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.395193180062115,94476,25.59,,
W15,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.473245673639495,89135,25.59,,
W16,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.428131820239983,97330,26.62,,
W17,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.185293842726082,94807,26.62,,
W18,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.282309583795781,100470,26.62,,
W19,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,16.641961989583333,106719,26.62,,
W20,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,12.92873857762628,103104,26.62,,
W21,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.282351069783918,105665,26.62,,
W22,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.541971585976627,106502,26.62,,
W23,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,10.9058621316142,110752,26.62,,
W24,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,12.439547103049422,112205,26.62,,
W25,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.614654129155127,114621,26.62,,
W26,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,13.724510667378537,108517,26.62,,
W27,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.39351443556836,107946,26.62,,
W28,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.938228540579805,101076,26.62,,
W29,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,12.445418692641782,97659,26.62,,
W30,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,11.534237856220962,96980,26.62,,
W31,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,10.496421966977493,97049,26.62,,
W32,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,10.475250230204429,69459,26.62,,
W33,ADSO,VDL,IT,Video_Diversity_Top_It_4.0,10.592178699704213,53025,26.62,,
W01,ADSO,VDL,PL,Video_Diversity_P90QA_PL,,1305,25.59,,
W02,ADSO,VDL,PL,Video_Diversity_P90QA_PL,,1298,25.59,,
W03,ADSO,VDL,PL,Video_Diversity_P90QA_PL,,1313,25.59,,
W04,ADSO,VDL,PL,Video_Diversity_P90QA_PL,,1313,25.59,,
W05,ADSO,VDL,PL,Video_Diversity_P90QA_PL,17.712595812417437,1137,25.59,,
W06,ADSO,VDL,PL,Video_Diversity_P90QA_PL,18.487979512937596,1121,25.59,,
W07,ADSO,VDL,PL,Video_Diversity_P90QA_PL,19.895736074695122,1312,25.59,,
W08,ADSO,VDL,PL,Video_Diversity_P90QA_PL,18.741550422907487,1135,25.59,,
W09,ADSO,VDL,PL,Video_Diversity_P90QA_PL,15.797031168332051,1302,25.59,,
W10,ADSO,VDL,PL,Video_Diversity_P90QA_PL,16.350635480399696,1301,25.59,,
W11,ADSO,VDL,PL,Video_Diversity_P90QA_PL,12.03313232469512,1313,25.59,,
W12,ADSO,VDL,PL,Video_Diversity_P90QA_PL,15.927451612660137,1329,25.59,,
W13,ADSO,VDL,PL,Video_Diversity_P90QA_PL,13.994082328159648,1353,25.59,,
W14,ADSO,VDL,PL,Video_Diversity_P90QA_PL,20.40310534022394,1353,25.59,,
W15,ADSO,VDL,PL,Video_Diversity_P90QA_PL,17.340147469670708,577,25.59,,
W16,ADSO,VDL,PL,Video_Diversity_P90QA_PL,18.34465548387097,561,26.62,,
W17,ADSO,VDL,PL,Video_Diversity_P90QA_PL,18.58100317647059,1324,26.62,,
W18,ADSO,VDL,PL,Video_Diversity_P90QA_PL,20.552297218683652,1314,26.62,,
W19,ADSO,VDL,PL,Video_Diversity_P90QA_PL,16.775525079086115,1332,26.62,,
W20,ADSO,VDL,PL,Video_Diversity_P90QA_PL,15.371116517450684,1319,26.62,,
W21,ADSO,VDL,PL,Video_Diversity_P90QA_PL,14.709376767600302,1322,26.62,,
W22,ADSO,VDL,PL,Video_Diversity_P90QA_PL,19.464179069148937,1322,26.62,,
W23,ADSO,VDL,PL,Video_Diversity_P90QA_PL,18.497531028179743,1314,26.62,,
W24,ADSO,VDL,PL,Video_Diversity_P90QA_PL,15.592431681818182,1323,26.62,,
W25,ADSO,VDL,PL,Video_Diversity_P90QA_PL,13.708442336842104,1326,26.62,,
W26,ADSO,VDL,PL,Video_Diversity_P90QA_PL,12.46662942166141,1320,26.62,,
W27,ADSO,VDL,PL,Video_Diversity_P90QA_PL,14.127442007104795,563,26.62,,
W28,ADSO,VDL,PL,Video_Diversity_P90QA_PL,15.639710650344302,1310,26.62,,
W29,ADSO,VDL,PL,Video_Diversity_P90QA_PL,15.467884837980408,1327,26.62,,
W30,ADSO,VDL,PL,Video_Diversity_P90QA_PL,12.897821865325078,1293,26.62,,
W31,ADSO,VDL,PL,Video_Diversity_P90QA_PL,13.358525208685945,1316,26.62,,
W32,ADSO,VDL,PL,Video_Diversity_P90QA_PL,13.092187644339896,1297,26.62,,
W33,ADSO,VDL,PL,Video_Diversity_P90QA_PL,13.771440429381098,931,26.62,,
W01,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,,28,25.59,,
W02,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,,28,25.59,,
W03,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,,24,25.59,,
W04,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,,18,25.59,,
W05,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,17.51074875,26,25.59,,
W06,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,17.062530882352945,21,25.59,,
W07,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,13.682681818181821,14,25.59,,
W08,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,11.236599333333334,15,25.59,,
W09,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,17.240249999999996,8,25.59,,
W10,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,16.572928571428573,14,25.59,,
W11,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,12.379474736842104,19,25.59,,
W12,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,12.48286956521739,23,25.59,,
W13,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,24.379611666666666,18,25.59,,
W14,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,10.09611111111111,9,25.59,,
W15,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,12.989176470588236,17,25.59,,
W16,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,36.110251875,16,26.62,,
W17,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,4.671444444444444,9,26.62,,
W18,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,12.849427142857142,14,26.62,,
W19,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,8.573727272727274,22,26.62,,
W20,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,10.574551379310345,29,26.62,,
W21,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,8.772739130434783,23,26.62,,
W22,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,13.78266666666667,14,26.62,,
W23,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,15.007631052631579,19,26.62,,
W24,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,10.2031559375,32,26.62,,
W25,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,19.68647394736842,38,26.62,,
W26,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,11.197433636363638,44,26.62,,
W27,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,8.079819411764706,34,26.62,,
W28,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,13.32651896551724,29,26.62,,
W29,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,12.51085294117647,34,26.62,,
W30,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,12.966999999999997,11,26.62,,
W31,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,13.059096807602911,31,26.62,,
W32,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,10.346294108559103,15,26.62,,
W33,ADSO,VDL,PL,Video_Diversity_Random_Pl_Multi,4.6677142551967075,7,26.62,,
W01,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,,658,25.59,,
W02,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,,631,25.59,,
W03,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,,676,25.59,,
W04,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,,635,25.59,,
W05,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,18.815356089238843,562,25.59,,
W06,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.334216375358164,497,25.59,,
W07,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,16.810685197740113,531,25.59,,
W08,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,21.871489407540395,557,25.59,,
W09,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,18.669536385224273,379,25.59,,
W10,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,20.571121045045047,556,25.59,,
W11,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,20.183262126929677,583,25.59,,
W12,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.91947991438356,585,25.59,,
W13,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.207589577235773,615,25.59,,
W14,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.973313284313726,613,25.59,,
W15,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,16.58768982300885,565,25.59,,
W16,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,19.23451073770492,488,26.62,,
W17,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,14.251130511727078,636,26.62,,
W18,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,16.274267423208194,720,26.62,,
W19,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.776848900144717,692,26.62,,
W20,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.16844281205165,697,26.62,,
W21,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,14.766835128205125,625,26.62,,
W22,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.091770756457567,623,26.62,,
W23,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.140139971264368,697,26.62,,
W24,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,14.904240079365078,630,26.62,,
W25,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,15.965090910931174,711,26.62,,
W26,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,17.126121510903424,531,26.62,,
W27,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,15.30793228962818,389,26.62,,
W28,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,16.571736784776903,763,26.62,,
W29,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,15.218481030042916,699,26.62,,
W30,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,12.57959052785924,683,26.62,,
W31,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,13.284762675393388,728,26.62,,
W32,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,12.708608382010047,693,26.62,,
W33,ADSO,VDL,PL,Video_Diversity_Random_Pl_New,13.076850393625698,470,26.62,,
W01,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,,11631,25.59,,
W02,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,,11571,25.59,,
W03,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,,12658,25.59,,
W04,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,,13309,25.59,,
W05,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,16.806217641398092,9245,25.59,,
W06,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,15.96781598301581,11682,25.59,,
W07,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,19.260680724271385,11207,25.59,,
W08,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,17.875909290152638,15486,25.59,,
W09,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,16.945991492968357,16749,25.59,,
W10,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,15.013258570260003,16401,25.59,,
W11,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,12.648804775959723,17148,25.59,,
W12,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,13.280725028311313,18125,25.59,,
W13,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,12.330463511454184,19434,25.59,,
W14,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.244011301186694,19186,25.59,,
W15,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,15.349675204745232,18378,25.59,,
W16,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,15.027954966100639,18852,26.62,,
W17,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.341620704399919,17501,26.62,,
W18,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.511234598684213,18146,26.62,,
W19,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,16.175495303534305,19068,26.62,,
W20,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.656549333381692,19125,26.62,,
W21,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,13.380280482499646,18787,26.62,,
W22,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.188663304130161,17282,26.62,,
W23,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.589041561456428,19297,26.62,,
W24,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.470256673326165,19451,26.62,,
W25,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,13.853610616808819,19316,26.62,,
W26,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,16.834759797894023,18361,26.62,,
W27,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,15.152690605720695,8414,26.62,,
W28,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,14.581936150633748,20116,26.62,,
W29,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,13.762626271198778,18675,26.62,,
W30,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,12.180576415080841,18874,26.62,,
W31,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,12.467380062970221,19129,26.62,,
W32,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,12.031586504739817,12662,26.62,,
W33,ADSO,VDL,PL,Video_Diversity_Top_Pl_4.0,12.335112163427137,9918,26.62,,
W01,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,,1402,25.59,,
W02,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,,1402,25.59,,
W03,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,,1400,25.59,,
W04,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,,1409,25.59,,
W05,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.088480416319733,1201,25.59,,
W06,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.522942039942938,1202,25.59,,
W07,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.336368078291816,1405,25.59,,
W08,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,13.879836736053289,1201,25.59,,
W09,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.425552798479089,1413,25.59,,
W10,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.28508754587156,1210,25.59,,
W11,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.484417652916074,1406,25.59,,
W12,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.579396053370788,1424,25.59,,
W13,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.74826841563786,1458,25.59,,
W14,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.772826108442004,1457,25.59,,
W15,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.933569376996806,626,25.59,,
W16,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.616847783251231,406,26.62,,
W17,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.398202566995769,1418,26.62,,
W18,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.071399680170579,1407,26.62,,
W19,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.823472180397728,1408,26.62,,
W20,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.046138035460991,1410,26.62,,
W21,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,10.712623076379067,1414,26.62,,
W22,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.626196929460583,1405,26.62,,
W23,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.008322127659573,1410,26.62,,
W24,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.737438153629315,1419,26.62,,
W25,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.60363460127029,1417,26.62,,
W26,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.09255708806818,1408,26.62,,
W27,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.299662599667776,1204,26.62,,
W28,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,11.70456548205489,1421,26.62,,
W29,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.0286385235378,1402,26.62,,
W30,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.537828757142856,1400,26.62,,
W31,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.54266251647099,1400,26.62,,
W32,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,12.557453570876802,1400,26.62,,
W33,ADSO,VDL,PT-BR,Video_Diversity_P90QA_BR,13.7248062479496,1000,26.62,,
W01,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,,8829,25.59,,
W02,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,,8544,25.59,,
W03,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,,8282,25.59,,
W04,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,,8405,25.59,,
W05,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,8.95882471729722,7165,25.59,,
W06,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.734269077955721,7296,25.59,,
W07,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.280939140778381,8659,25.59,,
W08,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,8.821645137184115,8310,25.59,,
W09,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.624020721371883,7056,25.59,,
W10,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.30582051143695,8525,25.59,,
W11,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.976318276519665,8390,25.59,,
W12,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.735900506799954,8603,25.59,,
W13,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.509440303926207,8456,25.59,,
W14,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.441308977298526,8810,25.59,,
W15,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.534459994190101,8606,25.59,,
W16,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.367397056432885,8612,26.62,,
W17,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.843295976104859,8621,26.62,,
W18,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.231783858476433,8677,26.62,,
W19,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.470482584434654,8853,26.62,,
W20,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.219204827826896,8596,26.62,,
W21,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.029457545297173,8665,26.62,,
W22,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,8.941316426199016,8743,26.62,,
W23,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.508060243986254,8731,26.62,,
W24,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,8.992791467129578,8929,26.62,,
W25,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.655831538461538,8762,26.62,,
W26,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.0061359362486,6243,26.62,,
W27,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.20967348526201,7328,26.62,,
W28,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.939653907897823,8534,26.62,,
W29,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.319361668019011,8627,26.62,,
W30,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.78581746294581,8636,26.62,,
W31,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,9.244495593034213,8660,26.62,,
W32,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.061689819414894,7387,26.62,,
W33,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Migration,10.715065073800917,6285,26.62,,
W01,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,,81,25.59,,
W02,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,,81,25.59,,
W03,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,,114,25.59,,
W04,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,,89,25.59,,
W05,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,18.422980204081632,42,25.59,,
W06,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,16.66330736263736,76,25.59,,
W07,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,13.540567117117117,96,25.59,,
W08,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,15.356838382352938,68,25.59,,
W09,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,11.496895087719297,57,25.59,,
W10,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,19.75025604651163,86,25.59,,
W11,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,13.95386088607595,79,25.59,,
W12,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,15.238763454545452,55,25.59,,
W13,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,13.63125961038961,77,25.59,,
W14,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,12.345451075268818,93,25.59,,
W15,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,13.670761904761905,63,25.59,,
W16,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,14.403873333333333,87,26.62,,
W17,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,14.351939393939395,99,26.62,,
W18,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,22.615729375,96,26.62,,
W19,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,13.934257047619047,105,26.62,,
W20,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,12.465557829457365,129,26.62,,
W21,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,14.880230176991152,113,26.62,,
W22,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,14.424921764705882,114,26.62,,
W23,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,12.884297027027028,74,26.62,,
W24,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,15.94273266666667,60,26.62,,
W25,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,17.84555208333333,96,26.62,,
W26,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,15.994562291666668,48,26.62,,
W27,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,15.341946000000002,75,26.62,,
W28,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,18.090296296296298,81,26.62,,
W29,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,16.46513181818182,99,26.62,,
W30,ADSO,VDL,PT-BR,Video_Diversity_Publishing_Br_Multi,20.495500104166666,96,26.62,,
